ID,Link,Movie_Name,Tags
919,https://www.imdb.com/title/tt0025316/?ref_=sr_t_69,It Happened One Night,adventur comedi romanc clark gabl claudett colbert walter connolli rosco karn jameson thoma alan hale arthur hoyt blanch friderici charl c. wilson erni adam jessi arnold irv bacon william bailey william begg william a. boardway ward bond harri c. bradley georg p. breakston columbia pictur a rogu report trail a runaway heiress for a big stori join her on a bu head from florida to new york and they end up stuck with each other when the bu leav them behind at one of the stop along the way. frank capra robert riskin samuel hopkin adam
920,https://www.imdb.com/title/tt0057193/?ref_=sr_t_309,It's a Mad Mad Mad Mad World,"action adventur comedi mysteri & thriller spencer traci milton berl ethel merman mickey rooney sid caesar buddi hackett dick shawn phil silver terry-thoma jonathan winter edi adam dorothi provin eddi 'rochester' anderson jim backu ben blue joe e. brown alan carney chick chandler casey product a group of motorist wit a car crash in the california desert, and after the driver' die word indic the locat of a hidden stash of loot, they turn against each other in a race across the state to get to it. stanley kramer william rose tania rose william rose tania rose"
921,https://www.imdb.com/title/tt0038650/?ref_=sr_t_219,It's a Wonderful Life,drama fantasi kid & famili romanc jame stewart donna reed lionel barrymor thoma mitchel henri traver beulah bondi frank faylen ward bond gloria graham h.b. warner frank albertson todd karn samuel s. hind mari treen virginia patton charl william sarah edward william edmund liberti film (ii) an angel is sent from heaven to help a desper frustrat businessman by show him what life would have been like if he had never existed. frank capra franc goodrich albert hackett frank capra jo swerl philip van doren stern michael wilson
922,https://www.imdb.com/title/tt0102138/?ref_=sr_t_47,JFK,drama mysteri & thriller kevin costner gari oldman jack lemmon walter matthau salli kirkland anthoni ramirez gari taggart ray leper steve reed jodi farber columbia dubos randi mean jay o. sander e.j. morri cheryl penland jim gough perri r. russo mike longman warner bros. canal+ new regenc product new orlean district attorney jim garrison discov there' more to the kennedi assassin than the offici story. oliv stone jim garrison jim marr oliv stone zachari sklar
923,https://www.imdb.com/title/tt0141109/?ref_=sr_t_286,Jack Frost,"comedi drama fantasi kid & famili michael keaton kelli preston joseph cross mark addi andrew lawrenc eli marienth will rothhaar mika boorem benjamin brock taylor handley joe rokicki cameron ferr ahmet zappa paul f. tompkin henri rollin dweezil zappa steve giannelli jay johnston warner bros. azoff entertain the canton compani a father who can't keep hi promis is kill in a car accident. one year later, he return as a snowman who ha the final chanc to put thing right with hi son befor he is gone forever. troy miller mark steven johnson mark steven johnson steve bloom jonathan robert jeff cesario"
924,https://www.imdb.com/title/tt0790724/?ref_=sr_t_392,Jack Reacher,"action mysteri & thriller tom cruis rosamund pike richard jenkin werner herzog david oyelowo jai courtney vladimir sizov joseph sikora michael raymond-jam alexia fast josh helman robert duval jame martin kelli dylan kussman denver milord susan angelo julia york nicol forest paramount pictur skydanc media h2l media ""aka"" mutual film compani jack reacher, a homicid investigator, dig deeper into a case involv a train militari sniper respons for a mass shooting. christoph mcquarri lee child christoph mcquarri"
925,https://www.imdb.com/title/tt3393786/?ref_=sr_t_14,Jack Reacher: Never Go Back,action drama mysteri & thriller tom cruis cobi smulder aldi hodg robert knepper danika yarosh patrick heusing holt mccallani judd lormand christoph berri hunter burk jason dougla lizeth hutch marisela zumbado alexandra lucchesi madalyn horcher robert catrini anthoni molinari theo kypri paramount pictur skydanc media dream car jack reacher must uncov the truth behind a major govern conspiraci in order to clear hi name while on the run as a fugit from the law. edward zwick richard wenk edward zwick marshal herskovitz lee child
926,https://www.imdb.com/title/tt0119396/?ref_=sr_t_68,Jackie Brown,"comedi drama mysteri & thriller pam grier samuel l. jackson robert forster bridget fonda michael keaton robert de niro michael bowen chri tucker lisagay hamilton tom lister jr. hatti winston sid haig aime graham elli william tangi ambros t'keyah crystal keymáh venessia valentino diana urib miramax a band apart lawrenc bender product a flight attend with a crimin past get nab by the atf for smuggling. under pressur to becom an inform against the illeg arm dealer she work for, she must find a way to secur her futur without get killed. quentin tarantino quentin tarantino elmor leonard"
927,https://www.imdb.com/title/tt0099871/?ref_=sr_t_167,Jacob's Ladder,"drama horror mysteri & thriller tim robbin elizabeth peña danni aiello matt craven pruitt taylor vinc jason alexand patricia kalemb eriq la sall ving rhame brian tarantina anthoni alessandro brent hinkley s. epatha merkerson suzann shepherd doug barron jan saint kisha skinner dion simmon carolco pictur mourn hi dead son, a haunt vietnam war veteran attempt to uncov hi past while suffer from a sever case of dissociation. to do so, he must deciph realiti and life from hi own dreams, delusions, and percept of death. adrian lyne bruce joel rubin"
928,https://www.imdb.com/title/tt0418763/?ref_=sr_t_28,Jarhead,"drama jake gyllenha jami foxx luca black scott macdonald peter sarsgaard ming lo kevin foster brian geraghti damion poitier riad galayini craig coyn katherin randolph rini bell dendri taylor jame morrison arman zajic briann davi brian casey univers pictur red wagon entertain neal street product a psycholog studi of marine' state of mind dure the gulf war. told through the eye of a u.s. marin sniper who struggl to cope with boredom, a sens of isolation, and other issu back home. sam mend william broyl jr. anthoni swofford"
929,https://www.imdb.com/title/tt4196776/?ref_=sr_t_248,Jason Bourne,action mysteri & thriller matt damon tommi lee jone alicia vikand vincent cassel julia stile riz ahm ato essandoh scott shepherd bill camp vinzenz kiefer stephen kunken ben stylian kaya yuzuki matthew o'neil lizzi phillip pari stangl matt blair ami de bhrún univers pictur perfect world pictur the kennedy/marshal compani the cia' most danger former oper is drawn out of hide to uncov more explos truth about hi past. paul greengrass paul greengrass christoph rous robert ludlum
930,https://www.imdb.com/title/tt0073195/?ref_=sr_t_146,Jaws,"adventur drama mysteri & thriller roy scheider robert shaw richard dreyfuss lorrain gari murray hamilton carl gottlieb jeffrey kramer susan backlini jonathan filley ted grossman chri rebello jay mello lee fierro jeffrey voorhe craig kingsburi robert nevin peter benchley jonathan searl zanuck/brown product univers pictur when a massiv killer shark unleash chao on a beach commun off long island, it' up to a local sheriff, a marin biologist, and an old seafar to hunt the beast down. steven spielberg peter benchley carl gottlieb peter benchley"
931,https://www.imdb.com/title/tt0263488/?ref_=sr_t_436,Jeepers Creepers,horror mysteri & thriller gina philip justin long jonathan breck patricia belcher brandon smith eileen brennan peggi sheffield jeffrey william evan patrick cherri jon beshara avis-mari barn steve raulerson tom tarantini william haze kim kahana chri shepardson noel mare tim phoenix unit artist american zoetrop cinerenta-cinebeta a brother and sister drive home through isol countrysid for spring break encount a flesh-eat creatur which is in the midst of it ritualist eat spree. victor salva victor salva
932,https://www.imdb.com/title/tt1131734/?ref_=sr_t_283,Jennifer's Body,comedi horror megan fox amanda seyfri adam brodi johnni simmon sal cortez ryan levin juan rieding colin askey chri pratt juno rinaldi kyle gallner josh emerson j.k. simmon ami sedari cynthia stevenson nicol leduc aman johal dan joffr fox atom dune entertain b.c. film commiss a newly-possess high-school cheerlead turn into a succubu who special in kill her male classmates. can her best friend put an end to the horror? karyn kusama diablo codi
933,https://www.imdb.com/title/tt0116695/?ref_=sr_t_21,Jerry Maguire,"comedi drama romanc sport tom cruis cuba good jr. rené zellweg kelli preston jerri o'connel jay mohr bonni hunt regina king jonathan lipnicki todd louiso mark pellington jeremi suarez jare jussim benjamin kimbal smith ingrid beer jann wenner nada despotovich alexandra wentworth tristar pictur graci film when a sport agent ha a moral epiphani and is fire for express it, he decid to put hi new philosophi to the test as an independ agent with the onli athlet who stay with him and hi former colleague. cameron crow cameron crow"
934,https://www.imdb.com/title/tt0116705/?ref_=sr_t_342,Jingle All the Way,"adventur comedi kid & famili arnold schwarzenegg sinbad phil hartman rita wilson robert conrad martin mull jake lloyd jim belushi e.j. de la pena larain newman justin chapman harvey korman richard moll daniel riordan jeff l. deist nada despotovich ruth afton hjelmgren carolin kaiser twentieth centuri fox 1492 pictur a father vow to get hi son a turbo man action figur for christmas. however, everi store is sold out, and he must travel all over town and compet with everybodi els in order to find one. brian levant randi kornfield"
935,https://www.imdb.com/title/tt0245686/?ref_=sr_t_168,Joe Dirt,"adventur comedi drama david spade brittani daniel denni miller adam beach christoph walken jaim pressli kid rock erik per sullivan megan taylor harvey carolin aaron fred ward john farley bob zani bean miller lee walker que kelli kathleen randazzo liz torr columbia pictur happi madison product robert simond product after be abandon by hi parent at the grand canyon, joe dirt tell the stori of hi journey to find hi parents. denni gordon david spade fred wolf"
936,https://www.imdb.com/title/tt0401729/?ref_=sr_t_500,John Carter,action adventur fantasi sci-fi taylor kitsch lynn collin willem dafo samantha morton thoma haden church mark strong ciarán hind domin west jame purefoy bryan cranston polli walker daryl sabara arki reec davood ghadami pippa nixon jame embre philip philmar fig jackman walt disney pictur prana studio a war-weari former armi captain is inexplic transport to mar and reluctantli becom embroil in a conflict of epic proportions. andrew stanton andrew stanton mark andrew michael chabon edgar rice burrough
937,https://www.imdb.com/title/tt0251160/?ref_=sr_t_494,John Q,drama mysteri & thriller denzel washington robert duval gabriela oltean kimberli elis ron annabel daniel e. smith david thornton barri g. king laura har kevin connolli larissa laskin vanessa branch stephani moor jame finnerti ann hech jame wood michael jay yanna mcintosh new line cinema burg/koul product evolut entertain john quinci archibald take a hospit emerg room hostag when hi insur won't cover hi son' heart transplant. nick cassavet jame kearn
938,https://www.imdb.com/title/tt2911666/?ref_=sr_t_109,John Wick,"action mysteri & thriller keanu reev michael nyqvist alfi allen willem dafo dean winter adriann palicki omer barnea tobi leonard moor daniel bernhardt bridget moynahan john leguizamo ian mcshane bridget regan lanc reddick keith jardin tait fletcher kazi taugina alexand frekey summit entertain thunder road pictur 87eleven john wick is a former hitman griev the loss of hi true love. when hi home is broken into, robbed, and hi dog killed, he is forc to return to action to exact revenge. chad stahelski derek kolstad"
